Wed Jul 22 01:26:52 2015    server_profile

         6002727 function calls (5995221 primitive calls) in 24.428 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/axes/_base.py:3041(set_navigate_mode)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/patches.py:1924(Circle)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/pyparsing.py:229(ParseSyntaxException)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/patches.py:2860(Bar)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/backends/backend_qt5.py:146(Show)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/dateutil/tz.py:587(tzstr)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/gridspec.py:129(<listcomp>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/sparse/linalg/eigen/arpack/arpack.py:962(IterOpInv)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.4/calendar.py:52(__init__)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.4/sre_parse.py:235(seek)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/cbook.py:1012(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/logging/__init__.py:383(StrFormatStyle)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/scale.py:158(InvertedLog2Transform)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/backends/backend_qt4agg.py:58(FigureCanvasQTAgg)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/mathtext.py:1629(Rule)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.4/codecs.py:328(getstate)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/unittest/case.py:133(_AssertRaisesBaseContext)
        2    0.000    0.000    0.000    0.000 {method 'release' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/mathtext.py:1852(AutoWidthChar)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/calendar.py:531(LocaleHTMLCalendar)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/pyparsing.py:1656(CaselessLiteral)
       16    0.000    0.000    0.000    0.000 {method '__subclasshook__' of 'object' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/urllib/parse.py:123(_ResultMixinBytes)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/backend_bases.py:1581(KeyEvent)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/numpy/ma/extras.py:224(_fromnxfunction)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/scale.py:185(InvertedNaturalLogTransform)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/urllib/error.py:23(URLError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/calendar.py:488(different_locale)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/subprocess.py:366(CalledProcessError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/sparse/linalg/eigen/arpack/arpack.py:304(_ArpackParams)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/csv.py:68(unix_dialect)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/pyparsing.py:2162(StringStart)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/pyparsing.py:2804(Optional)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/scale.py:104(LogTransformBase)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/inspect.py:767(BlockFinder)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/numpy/core/arrayprint.py:638(IntegerFormat)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/dviread.py:663(PsfontsMap)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/dates.py:496(AutoDateFormatter)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/axes/_base.py:1965(<listcomp>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/optimize/_trustregion_dogleg.py:29(DoglegSubproblem)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/unittest/case.py:165(_AssertRaisesContext)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/axes/_base.py:758(set_axes_locator)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/numpy/ma/extras.py:1530(mr_class)
        1    0.000    0.000    0.000    0.000 {method 'items' of 'mappingproxy' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/ticker.py:1701(AutoMinorLocator)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/six.py:137(MovedAttribute)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/legend_handler.py:386(HandlerErrorbar)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/tarfile.py:2372(TarIter)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/argparse.py:1528(_ArgumentGroup)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/logging/__init__.py:231(LogRecord)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/cbook.py:327(tofloat)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/logging/__init__.py:668(Filterer)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/dates.py:1062(WeekdayLocator)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/patches.py:256(set_aa)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/legend_handler.py:215(HandlerPatch)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/email/message.py:1142(EmailMessage)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/argparse.py:1562(_MutuallyExclusiveGroup)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/six.py:84(_LazyDescr)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/collections.py:1517(PatchCollection)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/backends/qt_editor/formsubplottool.py:14(UiSubplotTool)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/patches.py:2234(Roundtooth)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/urllib/request.py:568(HTTPErrorProcessor)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/cbook.py:1278(maxdict)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/logging/__init__.py:1067(PlaceHolder)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/argparse.py:1020(_VersionAction)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/pyparsing.py:2762(OneOrMore)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/pyparsing.py:2666(__str__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/email/feedparser.py:531(BytesFeedParser)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/ticker.py:1055(NullLocator)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/patches.py:3363(_Bracket)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/numpy/lib/index_tricks.py:148(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/dates.py:247(strpdate2num)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/backend_bases.py:1347(ResizeEvent)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/threading.py:249(_is_owned)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/sparse/linalg/eigen/arpack/arpack.py:896(SpLuInv)
        1    0.000    0.000    0.000    0.000 <string>:2(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/pyparsing.py:3081(OnlyOnce)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/legend_handler.py:163(HandlerNpointsYoffsets)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/dis.py:159(Instruction)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/numpy/ma/core.py:2260(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/urllib/request.py:1207(HTTPHandler)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/dviread.py:607(Tfm)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/mathtext.py:233(MathtextBackendBitmap)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/mlab.py:3142(FormatDate)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/pyparsing.py:2191(WordStart)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/integrate/_ode.py:602(IntegratorConcurrencyError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/numpy/linalg/linalg.py:43(LinAlgError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/backend_bases.py:1300(Event)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/scale.py:59(LinearScale)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/cbook.py:898(Xlator)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/sparse/linalg/interface.py:296(_ScaledLinearOperator)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/six.py:185(__get_module)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.4/logging/__init__.py:673(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/enum.py:40(_EnumDict)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/numpy/lib/utils.py:52(_Deprecate)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/argparse.py:672(MetavarTypeHelpFormatter)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/projections/__init__.py:10(ProjectionRegistry)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/threading.py:1162(Timer)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/sparse/linalg/eigen/arpack/arpack.py:918(LuInv)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/sparse/linalg/eigen/arpack/arpack.py:277(ArpackError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/scipy/optimize/anneal.py:96(fast_sa)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/urllib/response.py:37(addclosehook)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/cbook.py:339(toint)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/pyparsing.py:2124(LineStart)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/unittest/case.py:199(_AssertWarnsContext)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/cbook.py:565(Timeout)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/ticker.py:311(FormatStrFormatter)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/collections.py:963(StarPolygonCollection)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/patches.py:3228(Curve)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/patches.py:1947(LArrow)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/six.py:169(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/ticker.py:323(StrMethodFormatter)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/tokenize.py:223(Untokenizer)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/email/parser.py:127(BytesHeaderParser)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/argparse.py:883(_StoreTrueAction)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/pyparsing.py:2997(Combine)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/offsetbox.py:1672(DraggableAnnotation)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/pyparsing.py:145(<genexpr>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/dates.py:987(YearLocator)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/scale.py:118(Log10Transform)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/numpy/ma/core.py:808(__init__)
        1    0.000    0.000    0.000    0.000 {method 'seek' of '_io.StringIO' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/urllib/request.py:893(HTTPBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/colorbar.py:1229(ColorbarPatch)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/unittest/case.py:123(_BaseTestCaseContext)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/numpy/ma/extras.py:1464(MAxisConcatenator)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/threading.py:1211(_DummyThread)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/argparse.py:917(_AppendAction)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/argparse.py:860(_StoreConstAction)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/numpy/ma/core.py:806(_DomainGreaterEqual)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/mathtext.py:336(MathtextBackendPath)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/ctypes/__init__.py:345(_FuncPtr)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/backends/qt_editor/formlayout.py:175(FontLayout)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/subprocess.py:380(TimeoutExpired)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/http/client.py:219(HTTPMessage)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/urllib/request.py:1476(DataHandler)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/scale.py:172(NaturalLogTransform)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/ticker.py:247(IndexFormatter)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/pyparsing.py:489(<lambda>)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/_cm.py:98(get_color_function)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/projections/geo.py:27(ThetaFormatter)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/scale.py:366(InvertedSymmetricalLogTransform)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/offsetbox.py:1145(AnchoredText)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/rcsetup.py:41(ValidateInStrings)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/urllib/request.py:1064(HTTPDigestAuthHandler)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/numpy/lib/stride_tricks.py:14(DummyArray)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/pyparsing.py:2521(Each)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/patches.py:1894(Square)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.4/site-packages/matplotlib/projections/__init__.py:14(__init__)
